longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.440002,37.779999,37,1235,314,481,297,3.687500,492300,NEAR BAY
-124.150002,40.779999,41,2127,358,911,349,3.171100,104200,NEAR OCEAN
-122.400002,37.599998,52,1380,203,530,210,6.221000,420300,NEAR OCEAN
-121.470001,41.119999,22,2737,512,1168,442,2.830000,88700,INLAND
-120.790001,38.540001,34,1133,254,495,187,2.050000,68900,INLAND
-118.250000,33.919998,44,1737,363,1184,343,2.536300,95900,<1H OCEAN
-117.169998,34.119999,2,3867,573,1275,433,5.413800,164400,INLAND
-122.360001,40.570000,31,431,90,231,78,2.184000,77300,INLAND
-118.410004,34.139999,33,778,143,258,130,5.738000,497600,<1H OCEAN
-118.470001,34.029999,31,2642,681,1303,625,3.598700,340500,<1H OCEAN
-118.290001,33.720001,25,2469,584,1253,535,3.193200,257500,NEAR OCEAN
-118.139999,33.950001,44,1812,338,822,314,6.774400,294100,<1H OCEAN
-118.279999,33.790001,28,1895,420,1422,389,4.381600,191300,<1H OCEAN
-122.040001,37.900002,20,5467,1044,2310,963,5.698600,275800,NEAR BAY
-118.019997,33.650002,38,2548,646,755,399,2.835200,408300,NEAR OCEAN
-121.910004,37.240002,24,5046,1001,2449,968,4.711800,274600,<1H OCEAN
-122.029999,37.369999,41,2123,425,1032,435,4.695700,284800,<1H OCEAN
-121.800003,37.349998,15,2781,498,1389,475,5.614000,223300,<1H OCEAN
-122.169998,37.720001,5,1692,398,814,328,3.663000,158300,NEAR BAY
-117.879997,33.700001,24,534,88,249,74,5.325400,240500,<1H OCEAN
-116.959999,32.790001,19,3008,693,2341,689,2.608700,123800,<1H OCEAN
-118.860001,34.189999,29,1326,185,586,187,6.547400,422900,<1H OCEAN
-122.290001,38.310001,45,3075,754,1635,723,2.272100,139800,NEAR BAY
-117.989998,33.840000,31,2982,547,1895,570,4.911500,255500,<1H OCEAN
-118.489998,34.040001,50,2597,340,964,339,13.303600,500001,<1H OCEAN
-120.449997,34.650002,27,2215,578,1544,527,1.925700,135300,NEAR OCEAN
-118.750000,34.330002,27,534,85,243,77,8.278700,330000,<1H OCEAN
-121.309998,38.000000,35,2097,351,977,358,4.395800,108400,INLAND
-118.099998,34.009998,23,1724,576,1336,542,1.336500,183300,<1H OCEAN
-118.430000,34.299999,33,2443,498,1601,484,4.022300,146000,<1H OCEAN
-121.620003,36.709999,24,4195,706,2200,647,4.345100,177800,<1H OCEAN
-118.750000,34.419998,28,1000,206,545,154,2.416700,191700,<1H OCEAN
-117.059998,33.009998,9,2470,417,904,427,4.421900,209200,<1H OCEAN
-122.709999,38.910000,20,41,18,94,10,1.375000,55000,INLAND
-122.180000,37.790001,41,1411,233,626,214,7.087500,240700,NEAR BAY
-117.320000,34.090000,30,1129,251,1034,237,2.391700,78600,INLAND
-117.860001,33.759998,34,3153,561,1679,532,4.708300,205300,<1H OCEAN
-121.059998,37.730000,5,2256,420,1246,397,4.923600,155900,INLAND
-118.410004,34.240002,38,490,101,402,100,3.125000,175900,<1H OCEAN
-122.070000,37.580002,16,1644,251,1033,267,6.511600,244300,NEAR BAY
-117.059998,33.169998,4,5465,974,2844,950,4.447700,174800,<1H OCEAN
-117.260002,32.849998,42,1761,329,480,255,5.378700,500001,NEAR OCEAN
-122.470001,37.750000,46,3238,544,1293,470,6.159200,381700,NEAR BAY
-118.099998,33.900002,40,1880,377,1229,378,4.416700,174600,<1H OCEAN
-118.209999,33.919998,41,1722,363,1432,326,3.297600,151200,<1H OCEAN
-115.599998,33.200001,37,709,187,390,142,2.451100,72500,INLAND
-117.430000,33.930000,15,4836,1368,3012,1240,2.186500,129300,INLAND
-124.080002,40.939999,18,1550,345,941,335,2.314700,70100,NEAR OCEAN
-118.279999,33.959999,42,1206,304,1167,250,1.615000,101300,<1H OCEAN
-118.330002,33.970001,44,2526,579,1423,573,2.536300,158800,<1H OCEAN
-119.629997,36.639999,33,1036,181,620,174,3.410700,110400,INLAND
-121.529999,39.529999,35,1806,293,683,295,4.515600,91200,INLAND
-118.860001,34.220001,26,1775,295,1004,323,5.584500,251700,<1H OCEAN
-117.269997,33.930000,2,337,55,115,49,3.104200,164800,INLAND
-117.059998,33.130001,12,8742,2114,4854,1957,2.801500,143500,<1H OCEAN
-122.449997,37.759998,52,1457,292,621,315,4.647700,450000,NEAR BAY
-122.269997,38.040001,47,1685,405,835,372,2.310300,134500,NEAR BAY
-117.019997,32.840000,17,4013,673,2263,661,5.131000,148300,<1H OCEAN
-120.839996,37.070000,24,1520,335,882,306,2.201900,100000,INLAND
-121.820000,39.759998,23,6010,1116,2710,1149,3.006800,107300,INLAND
-122.919998,38.970001,20,2067,384,904,333,2.993400,134200,<1H OCEAN
-118.260002,33.799999,41,2004,481,1658,456,3.177900,171100,<1H OCEAN
-118.400002,33.930000,35,2217,447,1000,450,4.731900,376100,<1H OCEAN
-118.360001,33.939999,39,1390,410,1666,371,3.305600,156800,<1H OCEAN
-116.760002,32.740002,14,4085,751,2129,688,4.736700,214500,<1H OCEAN
-119.760002,36.720001,24,1240,265,1035,232,2.875000,60600,INLAND
-118.589996,34.110001,35,2396,472,1054,457,6.450400,407000,<1H OCEAN
-118.269997,34.049999,52,1292,864,2081,724,0.956300,275000,<1H OCEAN
-117.930000,33.830002,32,1792,411,1131,381,2.494200,186300,<1H OCEAN
-117.550003,34.250000,39,1578,317,872,322,4.555000,153100,INLAND
-118.120003,33.810001,37,1798,331,860,340,4.214300,228500,<1H OCEAN
-117.800003,33.720001,16,2617,506,1317,511,4.821000,201400,<1H OCEAN
-120.930000,38.650002,12,2213,384,1097,351,4.556800,170100,INLAND
-121.529999,38.509998,20,6132,1324,2595,1174,3.160700,178900,INLAND
-118.250000,34.150002,20,3960,1027,1729,978,3.044100,193800,<1H OCEAN
-121.809998,37.310001,15,1898,395,1527,381,4.479200,212500,<1H OCEAN
-121.300003,38.630001,31,1817,372,992,339,3.097200,150000,INLAND
-122.300003,37.970001,30,4030,772,1777,718,3.639300,184000,NEAR BAY
-122.050003,37.110001,39,1065,248,497,208,4.597200,146300,NEAR OCEAN
-118.160004,33.880001,18,2287,662,1804,537,1.990300,170300,<1H OCEAN
-122.410004,37.759998,52,3452,784,2987,753,2.813500,260300,NEAR BAY
-122.239998,38.009998,16,2084,315,1154,307,6.010200,235600,NEAR BAY
-117.599998,34.020000,16,2103,348,1305,356,5.284900,160400,INLAND
-122.519997,38.700001,26,102,17,43,13,0.536000,87500,INLAND
-118.900002,34.200001,16,6510,817,2304,778,7.994300,452100,<1H OCEAN
-121.800003,37.189999,45,1797,303,870,281,4.541700,434500,<1H OCEAN
-122.180000,37.889999,18,4845,735,1634,734,8.148900,499000,NEAR BAY
-118.309998,34.020000,46,2217,489,1227,448,1.685100,108800,<1H OCEAN
-118.449997,34.150002,20,3876,799,1334,753,4.565600,478400,<1H OCEAN
-121.930000,37.720001,26,3816,637,1935,642,4.469700,221300,<1H OCEAN
-117.410004,33.950001,37,1462,257,849,287,3.054200,123900,INLAND
-118.860001,34.200001,32,2399,384,1199,390,4.125000,264600,<1H OCEAN
-117.930000,33.930000,33,1626,378,1062,356,2.194400,139600,<1H OCEAN
-122.320000,37.560001,44,537,173,355,194,2.857100,250000,NEAR OCEAN
-120.849998,35.380001,27,3493,909,1481,666,2.307500,184200,NEAR OCEAN
-117.099998,32.700001,28,633,137,525,170,3.604200,95600,NEAR OCEAN
-122.070000,37.959999,37,1217,199,552,194,5.044500,196200,NEAR BAY
-117.870003,35.730000,13,2566,449,1181,414,4.151800,91800,INLAND
-118.389999,34.070000,33,5301,1281,2243,1159,4.238600,500001,<1H OCEAN
-117.190002,32.770000,16,3273,670,1305,671,4.136800,151000,NEAR OCEAN
-119.220001,34.180000,17,3332,762,1797,673,4.429200,231200,NEAR OCEAN
-121.860001,38.000000,4,4075,927,2239,849,3.585700,165200,INLAND
-117.430000,33.810001,13,4770,718,1985,662,4.227300,295200,INLAND
-117.230003,33.099998,4,1862,291,685,248,7.745000,237400,NEAR OCEAN
-122.470001,37.730000,52,2134,277,936,285,5.924500,484600,NEAR OCEAN
-121.959999,37.340000,37,663,127,293,132,3.781300,247800,<1H OCEAN
-119.800003,36.759998,52,1853,437,764,390,1.642900,69200,INLAND
-122.650002,38.459999,14,2096,420,926,397,4.064700,187800,<1H OCEAN
-122.230003,37.770000,52,772,179,409,160,3.321400,189600,NEAR BAY
-117.650002,34.080002,38,2750,572,1410,483,3.383600,144900,INLAND
-122.300003,37.560001,37,1962,367,1267,382,4.734400,271800,NEAR OCEAN
-117.699997,33.919998,4,8301,1333,3941,1236,6.214100,252200,<1H OCEAN
-121.989998,37.270000,17,1527,267,775,260,5.965800,278000,<1H OCEAN
-118.279999,34.110001,38,4453,1156,1830,1099,3.618100,495600,<1H OCEAN
-122.010002,37.549999,34,2791,495,1276,468,4.916700,256300,NEAR BAY
-117.050003,32.950001,17,4814,1091,3013,1078,3.236900,167800,<1H OCEAN
-118.010002,33.900002,26,2968,674,1655,628,4.609400,201000,<1H OCEAN
-117.919998,33.750000,23,893,223,1149,216,2.644200,156300,<1H OCEAN
-122.129997,37.430000,40,3454,648,1498,647,5.211400,438400,NEAR BAY
-122.190002,37.830002,29,1791,271,661,269,6.853800,368900,NEAR BAY
-117.959999,33.700001,23,4417,740,1865,693,5.342800,279300,<1H OCEAN
-121.830002,37.990002,18,2741,449,1507,460,4.756600,142500,INLAND
-117.949997,33.779999,9,3553,1035,2017,986,2.972600,133800,<1H OCEAN
-117.699997,34.060001,25,2054,609,2271,564,2.304900,150000,INLAND
-119.639999,36.320000,32,2205,523,1772,479,1.356900,43100,INLAND
-121.889999,37.419998,26,40,8,52,7,7.719700,225000,<1H OCEAN
-122.440002,37.759998,52,2110,454,816,438,3.907900,370000,NEAR BAY
-117.919998,33.810001,34,988,173,759,184,5.604700,205100,<1H OCEAN
-118.110001,33.730000,32,1258,333,645,334,5.047600,500001,NEAR OCEAN
-117.169998,32.730000,52,55,18,65,22,1.659100,112500,NEAR OCEAN
-122.010002,38.360001,15,1176,166,485,171,5.944100,228200,INLAND
-117.250000,32.770000,32,2021,524,973,485,3.180000,362500,NEAR OCEAN
-119.739998,36.730000,34,1254,272,1056,279,2.326900,50800,INLAND
-118.139999,33.889999,37,1159,238,740,243,4.910700,179600,<1H OCEAN
-117.190002,32.860001,18,4231,728,2030,720,6.180500,272400,NEAR OCEAN
-120.690002,35.279999,26,4225,886,1795,704,2.284700,247000,NEAR OCEAN
-118.269997,34.020000,21,1314,375,1505,366,2.319000,97200,<1H OCEAN
-117.910004,33.610001,27,1797,343,435,203,5.919600,500001,<1H OCEAN
-117.389999,33.980000,37,2337,452,948,437,3.145000,169100,INLAND
-122.620003,38.240002,19,1687,253,893,257,6.204000,201800,<1H OCEAN
-118.239998,34.139999,9,4877,1488,4486,1458,2.442100,222100,<1H OCEAN
-119.690002,36.849998,20,2655,432,1081,379,4.539800,143100,INLAND
-117.959999,33.689999,17,2500,343,1242,368,7.731300,316700,<1H OCEAN
-117.930000,33.740002,15,1206,282,677,270,3.921900,142600,<1H OCEAN
-117.980003,33.810001,18,3751,878,2281,815,3.720100,183100,<1H OCEAN
-120.389999,37.980000,52,1056,274,584,255,2.151300,86700,INLAND
-121.239998,37.900002,16,50,10,20,6,2.625000,137500,INLAND
-118.300003,34.049999,36,1723,569,1664,501,1.932300,161100,<1H OCEAN
-121.800003,37.270000,10,3301,593,2190,575,6.223000,260700,<1H OCEAN
-118.110001,34.139999,44,3298,615,1417,643,4.132400,434800,<1H OCEAN
-120.870003,38.709999,13,2692,470,1302,420,4.000000,167400,INLAND
-121.849998,37.680000,4,4719,741,1895,742,6.813200,282500,INLAND
-122.449997,37.790001,46,2009,464,761,453,3.718800,500001,NEAR BAY
-117.940002,34.080002,35,2393,417,1336,418,4.870000,187700,<1H OCEAN
-119.750000,36.779999,28,3257,752,1981,712,2.293000,71700,INLAND
-121.940002,38.410000,15,1263,211,665,208,4.500000,260900,INLAND
-118.389999,34.049999,42,3105,559,1253,531,5.222000,500001,<1H OCEAN
-120.440002,34.650002,30,2265,512,1402,471,1.975000,134000,NEAR OCEAN
-118.989998,35.380001,26,1317,374,1025,304,1.402400,51000,INLAND
-120.589996,37.360001,11,3946,978,2814,953,2.017900,87300,INLAND
-121.959999,37.240002,26,3032,605,1208,562,5.468300,430900,<1H OCEAN
-118.279999,33.930000,42,1898,460,1503,429,2.517900,97400,<1H OCEAN
-121.940002,36.970001,31,1738,422,746,355,2.517200,330800,NEAR OCEAN
-123.680000,40.240002,31,1852,452,917,359,1.725000,54300,<1H OCEAN
-121.320000,38.000000,21,1795,482,1114,472,2.009100,101500,INLAND
-118.959999,34.189999,16,1807,346,587,296,1.981100,162500,<1H OCEAN
-120.650002,37.090000,22,886,173,595,161,2.439800,150000,INLAND
-122.169998,37.720001,46,1369,284,766,289,3.531300,159700,NEAR BAY
-122.660004,38.810001,22,852,176,461,142,3.437500,83300,INLAND
-118.239998,34.220001,34,1722,406,926,371,4.152300,252000,<1H OCEAN
-121.959999,37.580002,15,3575,597,1777,559,5.719200,283500,<1H OCEAN
-121.760002,37.680000,32,1078,207,555,197,3.185600,186900,INLAND
-121.919998,37.360001,42,198,32,158,32,3.156300,137500,<1H OCEAN
-120.269997,39.349998,11,2520,401,397,165,4.665000,145600,INLAND
-121.610001,37.029999,5,6529,1010,3071,977,5.675400,298500,<1H OCEAN
-121.510002,38.570000,36,613,166,425,147,2.203100,93800,INLAND
-117.989998,33.669998,12,2228,479,1122,488,4.038500,350000,<1H OCEAN
-117.699997,34.040001,13,5301,1025,2870,984,3.595400,163000,INLAND
-120.379997,36.759998,25,991,272,941,262,1.812500,58000,INLAND
-121.050003,39.200001,48,1759,389,716,350,2.312500,108300,INLAND
-121.760002,36.750000,21,1141,257,671,195,3.842400,155700,<1H OCEAN
-117.029999,32.959999,16,3424,698,1940,645,4.121000,182100,<1H OCEAN
-117.790001,33.549999,39,5066,1292,1915,1117,3.821000,452100,<1H OCEAN
-122.209999,38.099998,36,3018,557,1445,556,3.802900,129900,NEAR BAY
-118.160004,33.959999,24,1635,507,2480,481,2.443200,187500,<1H OCEAN
-119.720001,34.439999,39,1489,304,700,268,3.881900,289900,<1H OCEAN
-118.000000,33.950001,35,1431,210,505,213,6.810900,401000,<1H OCEAN
-118.330002,33.820000,26,5591,934,2824,939,6.586100,417800,<1H OCEAN
-117.739998,34.070000,52,1868,316,947,328,4.241500,140100,INLAND
-120.989998,38.689999,5,5743,1074,2651,962,4.116300,172500,INLAND
-118.300003,34.029999,37,2781,766,2586,729,1.856400,187500,<1H OCEAN
-118.029999,33.759998,32,2980,494,1370,481,5.086600,223500,<1H OCEAN
-117.510002,34.410000,5,2884,567,1396,465,3.736100,119600,INLAND
-119.160004,34.279999,30,413,98,400,112,4.000000,219200,NEAR OCEAN
-118.279999,34.000000,38,3335,921,3612,887,2.125000,118800,<1H OCEAN
-117.089996,32.779999,28,1708,393,816,393,2.988100,165300,NEAR OCEAN
-122.000000,37.820000,20,2206,458,926,432,4.604200,256400,<1H OCEAN
-121.360001,38.590000,32,3303,480,1185,436,5.050800,225700,INLAND
-121.669998,39.259998,29,3041,683,2106,687,1.631500,58000,INLAND
-117.199997,33.139999,19,2025,414,1663,403,3.814700,139200,<1H OCEAN
-120.570000,39.779999,15,1291,283,582,242,2.121600,102000,INLAND
-122.489998,37.980000,34,1256,178,460,174,6.427100,451700,NEAR BAY
-118.150002,34.080002,48,3697,816,2446,787,3.398800,199200,<1H OCEAN
-121.290001,37.720001,22,1630,404,4402,358,1.979200,63000,INLAND
-121.900002,37.279999,34,4613,749,2050,725,5.392200,302900,<1H OCEAN
-117.970001,33.709999,25,3273,478,1645,497,5.819500,286100,<1H OCEAN
-118.129997,33.930000,38,2040,458,1775,445,3.522700,202400,<1H OCEAN
-121.889999,37.459999,5,1519,186,705,186,10.379800,500001,<1H OCEAN
-118.360001,33.810001,34,2211,502,1113,488,4.702600,356800,<1H OCEAN
-122.059998,38.270000,14,6920,996,3196,978,5.067200,171300,INLAND
-118.449997,34.009998,40,1361,240,559,229,6.351600,354300,<1H OCEAN
-121.180000,38.750000,16,2807,459,1201,429,4.794100,247600,INLAND
-117.699997,33.619999,19,2957,492,1639,495,5.068600,225600,<1H OCEAN
-121.279999,38.700001,15,5828,1051,2868,1037,3.781300,143200,INLAND
-118.309998,33.730000,52,2025,361,957,363,4.205900,350000,NEAR OCEAN
-122.059998,37.000000,14,1547,374,4731,348,2.473200,131300,NEAR OCEAN
-121.379997,38.709999,7,4842,935,2857,907,3.931800,133000,INLAND
-118.120003,33.810001,36,1774,299,784,298,5.044700,249200,<1H OCEAN
-118.440002,34.279999,38,1156,305,1359,289,2.514700,137100,<1H OCEAN
-117.660004,34.070000,37,2454,511,1165,504,2.947400,139600,INLAND
-116.169998,33.529999,13,1713,512,1978,442,2.128700,58600,INLAND
-118.040001,33.740002,26,2532,421,1274,441,5.355900,235800,<1H OCEAN
-118.400002,34.099998,27,3979,510,1351,520,15.000100,500001,<1H OCEAN
-121.320000,38.020000,23,3251,689,1890,668,3.072900,104800,INLAND
-120.070000,36.970001,28,1563,403,1564,408,1.566200,48000,INLAND
-122.029999,37.860001,29,3025,477,1035,452,6.112000,390600,NEAR BAY
-117.050003,34.889999,36,1199,260,665,229,3.706500,62000,INLAND
-121.879997,36.490002,28,2830,458,898,370,5.814200,500001,NEAR OCEAN
-121.830002,37.990002,23,1150,174,572,174,4.916700,152400,INLAND
-122.410004,37.660000,44,431,195,682,212,3.283300,233300,NEAR OCEAN
-121.410004,38.529999,37,1058,224,588,231,2.973700,72100,INLAND
-121.320000,37.970001,43,2453,490,1093,438,2.910700,88800,INLAND
-120.750000,37.689999,24,2282,423,1167,398,3.821400,116100,INLAND
-117.169998,33.830002,7,77,12,64,15,4.600000,187500,INLAND
-122.459999,37.700001,37,3029,738,2436,700,3.321400,243200,NEAR OCEAN
-117.470001,33.930000,33,919,208,724,235,3.402800,110500,INLAND
-121.620003,36.669998,31,2697,690,2220,665,2.532900,135200,<1H OCEAN
-121.300003,38.650002,26,3192,447,1132,418,4.527800,144300,INLAND
-116.010002,33.509998,24,2985,958,4042,905,1.734400,66400,INLAND
-122.410004,37.740002,48,409,86,148,70,3.668700,335000,NEAR BAY
-117.300003,34.130001,52,1859,395,968,333,1.203400,79500,INLAND
-122.529999,37.959999,36,4385,620,1549,626,8.393500,470500,NEAR BAY
-117.110001,32.660000,52,25,5,14,9,1.625000,118800,NEAR OCEAN
-118.980003,34.400002,34,1328,244,795,227,4.421900,338100,<1H OCEAN
-116.419998,33.759998,14,16921,2837,2524,1262,7.628100,341700,INLAND
-117.879997,33.919998,13,3292,727,1565,698,5.457000,308800,<1H OCEAN
-122.419998,37.740002,52,2019,418,999,448,4.221200,271300,NEAR BAY
-122.430000,37.779999,26,3587,1034,1821,936,2.639200,287500,NEAR BAY
-118.169998,34.040001,43,908,232,1005,224,1.750000,134000,<1H OCEAN
-117.120003,32.730000,50,2307,424,887,356,3.515600,168800,NEAR OCEAN
-122.470001,37.810001,45,6927,1258,4715,1165,3.405100,500001,NEAR BAY
-118.330002,34.110001,38,3495,1100,1939,994,2.214800,438300,<1H OCEAN
-118.169998,33.889999,11,3605,880,3637,873,2.632800,160700,<1H OCEAN
-121.419998,37.759998,18,5501,1051,2964,1009,4.185500,162100,INLAND
-121.430000,38.549999,44,3514,714,1509,656,2.733300,100100,INLAND
-118.410004,34.250000,18,3447,857,3663,817,3.228400,157100,<1H OCEAN
-124.190002,40.779999,37,1371,319,640,260,1.824200,70000,NEAR OCEAN
-117.029999,32.750000,24,7879,1655,3898,1534,3.089700,187300,NEAR OCEAN
-122.360001,37.580002,52,3084,595,1324,571,5.075600,374200,NEAR OCEAN
-118.290001,34.080002,23,1864,937,2795,858,1.849500,212500,<1H OCEAN
-118.269997,33.930000,36,1467,369,1247,347,1.819100,92700,<1H OCEAN
-117.330002,33.160000,29,3559,552,1533,545,4.058500,245500,NEAR OCEAN
-118.139999,34.200001,39,2569,426,1282,432,5.095300,207400,INLAND
-117.269997,34.389999,6,6988,1121,3660,1092,4.222400,125700,INLAND
-117.779999,34.580002,6,10263,1864,6163,1781,3.880300,120000,INLAND
-120.940002,37.610001,13,3309,603,1796,555,3.837200,129300,INLAND
-120.419998,34.959999,19,2298,511,1246,513,2.212000,132000,<1H OCEAN
-122.089996,37.939999,29,6895,1022,2634,1022,6.192200,273200,NEAR BAY
-121.489998,38.610001,6,4391,974,1982,914,3.429100,105300,INLAND
-122.169998,39.939999,32,2352,477,1316,447,2.229200,57400,INLAND
-122.519997,37.970001,33,563,194,265,169,2.750000,231300,NEAR BAY
-116.989998,32.849998,32,5211,949,3025,948,4.093100,134200,<1H OCEAN
-117.660004,33.459999,26,2073,370,952,340,5.087700,288100,<1H OCEAN
-118.110001,33.790001,36,1993,354,884,337,5.587000,244900,<1H OCEAN
-118.059998,34.070000,30,2308,674,3034,691,2.392900,184400,<1H OCEAN
-122.440002,37.779999,52,3510,791,1703,657,2.865400,280000,NEAR BAY
-122.459999,37.790001,52,899,96,304,110,14.295900,500001,NEAR BAY
-121.889999,37.279999,32,4308,717,2002,695,4.164500,281900,<1H OCEAN
-122.489998,37.759998,49,1724,295,795,297,4.397700,353600,NEAR BAY
-118.730003,34.290001,11,5451,736,2526,752,7.355000,343900,<1H OCEAN
-121.989998,36.959999,16,875,201,300,157,2.625000,377300,NEAR OCEAN
-117.239998,34.040001,5,1775,234,726,222,7.978000,223900,INLAND
-117.019997,32.750000,33,3296,537,1345,556,5.283500,217100,<1H OCEAN
-121.239998,39.650002,35,632,148,221,102,2.368400,62500,INLAND
-122.019997,37.290001,18,2550,312,999,320,8.793900,500001,<1H OCEAN
-122.480003,37.740002,52,2453,508,1056,453,3.685900,311800,NEAR OCEAN
-116.959999,32.779999,26,2807,630,1785,580,2.163800,132800,<1H OCEAN
-119.559998,36.099998,25,1093,262,893,252,2.130000,50800,INLAND
-122.400002,37.750000,44,6848,1584,3269,1383,2.867900,243300,NEAR BAY
-117.980003,34.040001,29,1468,310,1390,276,3.750000,190600,<1H OCEAN
-119.930000,38.939999,27,1709,408,97,44,2.491700,200000,INLAND
-117.089996,32.799999,36,2163,367,915,360,4.718800,174100,NEAR OCEAN
-122.089996,37.970001,5,5303,779,2017,727,6.996100,294100,NEAR BAY
-118.529999,34.139999,28,6920,906,2515,860,9.218900,500001,<1H OCEAN
-119.160004,34.230000,26,5444,1293,3700,1158,2.755600,213200,NEAR OCEAN
-115.529999,32.730000,14,1527,325,1453,332,1.735000,61200,INLAND
-117.589996,34.090000,16,2401,465,1757,500,3.975500,120400,INLAND
-117.040001,32.599998,18,4747,846,3002,872,3.907600,152900,NEAR OCEAN
-119.449997,37.209999,17,3538,726,1603,629,2.944900,95600,INLAND
-119.669998,34.439999,32,3202,537,1316,538,5.288800,463800,<1H OCEAN
-121.309998,37.810001,36,284,53,130,47,3.142900,179200,INLAND
-117.209999,33.950001,5,8403,1240,3962,1150,5.217400,155500,INLAND
-118.449997,34.029999,45,727,168,520,175,2.652800,300000,<1H OCEAN
-121.339996,38.570000,14,5737,1008,2731,983,4.460200,134500,INLAND
-121.900002,37.259998,20,4447,661,2062,660,6.808800,283300,<1H OCEAN
-119.680000,36.830002,11,2455,344,1110,339,6.113300,120000,INLAND
